"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm"
"ENSG00000133794",528.243717827495,1.21208964213191,4.93654602005362e-17,2.76475215755337e-15,"ARNTL","protein_coding",23.7405650928576
"ENSG00000151093",201.838097125334,1.2094102593697,4.75825228613174e-08,1.0044652109327e-06,"OXSM","protein_coding",9.05478833539033
"ENSG00000175745",349.329651272518,1.20662237821129,3.93011328577306e-10,1.13708490420647e-08,"NR2F1","protein_coding",15.6895984583194
"ENSG00000013588",5401.40905673529,1.20419122993373,1.43947378804039e-56,3.61374358049892e-54,"GPRC5A","protein_coding",242.802209279998
"ENSG00000145779",233.895934020405,1.20317451786077,2.24107678480692e-08,4.95526977973975e-07,"TNFAIP8","protein_coding",10.4877681998475
"ENSG00000164970",233.202029043949,1.19929122209324,3.64141568300128e-09,9.09963569911408e-08,"FAM219A","protein_coding",10.4800064537843
"ENSG00000030582",2776.52512893568,1.19879671543171,6.79615396905454e-33,8.94351939250257e-31,"GRN","protein_coding",124.862090063528
"ENSG00000124006",742.634303415919,1.19653465078457,3.08613631348391e-21,2.32071762043458e-19,"OBSL1","protein_coding",33.4091722211143
"ENSG00000112773",267.737613729004,1.1945199615475,1.11280189217032e-09,2.9866284994137e-08,"TENT5A","protein_coding",12.0510895257892
"ENSG00000259820",155.002528648622,1.19168200148856,1.09064779079129e-06,1.79407163811817e-05,"AC083843.3","lncRNA",6.96628889907286
"ENSG00000155876",947.076699707777,1.18808232593248,7.63737174828828e-24,6.88544929218609e-22,"RRAGA","protein_coding",42.5983560071271
"ENSG00000251493",114.812738983762,1.18764589736918,4.62465151250701e-05,0.000519731841467558,"FOXD1","protein_coding",5.16055351125119
"ENSG00000133805",838.073213159025,1.18672624012143,1.89921033390436e-21,1.47577686803102e-19,"AMPD3","protein_coding",37.7303212703595
"ENSG00000162413",601.730943732277,1.18670750459377,6.42947028267854e-16,3.19866146563257e-14,"KLHL21","protein_coding",27.1104290575485
"ENSG00000175592",5742.66130004609,1.18547421411052,8.71819711157249e-37,1.27021018273786e-34,"FOSL1","protein_coding",258.18662347721
"ENSG00000120071",2241.99385455284,1.18547195162711,8.36702457953923e-40,1.3385598734208e-37,"KANSL1","protein_coding",100.810625017077
"ENSG00000196588",165.815118166598,1.18372045338901,1.30297832225497e-06,2.11351891277898e-05,"MRTFA","protein_coding",7.47328473519336
"ENSG00000100058",279.094834991313,1.18068334619125,2.90264342437364e-10,8.59624961868041e-09,"CRYBB2P1","transcribed_unprocessed_pseudogene",12.5520339384096
"ENSG00000177606",1798.57921929708,1.18050905388427,6.4210519990845e-35,8.65939888603809e-33,"JUN","protein_coding",80.927944659829
"ENSG00000112941",569.518843112372,1.17992332701491,5.02955561229104e-15,2.2989436549402e-13,"TENT4A","protein_coding",25.5879033028268
"ENSG00000242147",173.551493888541,1.17802991726406,2.00725970086915e-06,3.09296164294455e-05,"LINC02657","lncRNA",7.79406173109858
"ENSG00000110218",569.277997153806,1.17449246385371,3.79145687535177e-17,2.1407956156398e-15,"PANX1","protein_coding",25.6115107028589
"ENSG00000116016",1796.10120637074,1.17247675961279,4.67305063946057e-29,5.08365602231451e-27,"EPAS1","protein_coding",80.7197312434015
"ENSG00000141279",3751.5291644346,1.16595126700334,8.34820806132686e-38,1.24978035912598e-35,"NPEPPS","protein_coding",168.545151249053
"ENSG00000185551",919.743084522828,1.15637978163405,1.62683805821245e-21,1.27162167508025e-19,"NR2F2","protein_coding",41.3324062049482
"ENSG00000072832",195.924147425152,1.15553328677908,2.04427927518084e-07,3.80371142672759e-06,"CRMP1","protein_coding",8.80655948496427
"ENSG00000116017",142.626829088793,1.15021022011666,1.05067399730423e-05,0.000137378992692391,"ARID3A","protein_coding",6.42036461311828
"ENSG00000134369",433.777954700739,1.14960278575995,2.24797306743211e-13,9.01288071605828e-12,"NAV1","protein_coding",19.5299317093878
"ENSG00000116273",215.396313887299,1.13838809672256,1.52132739578426e-07,2.90011921079528e-06,"PHF13","protein_coding",9.67042713787653
"ENSG00000067992",2286.65186493317,1.13815587613462,1.55101554388168e-35,2.14487047839502e-33,"PDK3","protein_coding",103.000435753134
"ENSG00000166130",654.901016837038,1.13596189267748,1.21288659675217e-17,7.14508429090323e-16,"IKBIP","protein_coding",29.4964872054384
"ENSG00000136068",5923.7909266229,1.13445653839522,8.27550374547575e-52,1.77683776471939e-49,"FLNB","protein_coding",266.680279156067
"ENSG00000224271",208.096768294208,1.12847055348404,1.27217159403562e-07,2.47429035416845e-06,"AL117329.1","lncRNA",9.37269428422149
"ENSG00000156515",256.066618303736,1.12612442981789,1.48104447311835e-08,3.35196722778714e-07,"HK1","protein_coding",11.5252483634544
"ENSG00000076554",954.786794430967,1.11148665389526,4.65594857746856e-22,3.81787783352422e-20,"TPD52","protein_coding",42.9884665207336
"ENSG00000197747",4816.36718809993,1.10740412871739,1.98521752122441e-36,2.7687845736188e-34,"S100A10","protein_coding",216.710837846598
"ENSG00000117000",1068.49297628336,1.10663853912176,3.78053224086376e-18,2.36362931442203e-16,"RLF","protein_coding",48.0113638609183
"ENSG00000127663",345.555629285312,1.10417406992087,2.24998249672355e-10,6.77402479364114e-09,"KDM4B","protein_coding",15.5873327086519
"ENSG00000068971",166.325403381135,1.10263549679074,7.13269747254142e-06,9.75619089328842e-05,"PPP2R5B","protein_coding",7.51432765486822
"ENSG00000077092",1101.34797398112,1.0987706771377,6.44911510612033e-19,4.22637189966552e-17,"RARB","protein_coding",49.5860486537568
"ENSG00000158825",475.00828487148,1.09813559745845,6.59739114720679e-13,2.54506450922270e-11,"CDA","protein_coding",21.3635697987075
"ENSG00000185585",246.516729974574,1.09731264382554,4.9836761090182e-08,1.05039263500201e-06,"OLFML2A","protein_coding",11.0903937255063
"ENSG00000101782",675.700927076344,1.0968918031496,9.81236184741032e-16,4.76542025672743e-14,"RIOK3","protein_coding",30.4711117098636
"ENSG00000078124",1321.94876958888,1.09464000446014,4.90430750710835e-21,3.65426894525087e-19,"ACER3","protein_coding",59.4395388083537
"ENSG00000164211",711.422959883872,1.09323894466658,6.76169815987392e-17,3.74025052789229e-15,"STARD4","protein_coding",32.0330535381923
"ENSG00000072682",3014.48878642213,1.09183430713016,1.56557950283372e-38,2.38758189974211e-36,"P4HA2","protein_coding",135.791093114277
"ENSG00000123146",608.435200102602,1.09148808494242,6.98246170832859e-14,2.92904396289218e-12,"ADGRE5","protein_coding",27.343882729389
"ENSG00000099937",1544.04700717341,1.09096174545963,1.2106711891991e-25,1.2046178332531e-23,"SERPIND1","protein_coding",69.4634010035066
"ENSG00000113070",193.764037934251,1.08988446368309,1.06807006943927e-06,1.7604815548596e-05,"HBEGF","protein_coding",8.72464665271191
"ENSG00000107077",563.312520386806,1.08862865848125,1.01933490173057e-14,4.51997470827157e-13,"KDM4C","protein_coding",25.3903039186273
"ENSG00000101255",402.817072018286,1.0867803751364,6.28280505073923e-11,1.97920488065565e-09,"TRIB3","protein_coding",18.1704621464976
"ENSG00000116337",825.116944922731,1.08553988348798,1.10535142083628e-18,7.1861053725922e-17,"AMPD2","protein_coding",37.1685687718086
"ENSG00000128591",2007.08410432622,1.07826923127658,3.34442687545408e-29,3.687456604977e-27,"FLNC","protein_coding",90.460444695468
"ENSG00000030419",203.148618290964,1.07418761200607,7.28627103337137e-07,1.24109990315818e-05,"IKZF2","protein_coding",9.15785231444669
"ENSG00000141959",829.351398576853,1.07205102232866,5.16211927249527e-16,2.65727010374063e-14,"PFKL","protein_coding",37.4464507158265
"ENSG00000151651",1077.74542331098,1.07121361039091,1.54754837088415e-17,9.05121660074825e-16,"ADAM8","protein_coding",48.6810063342263
"ENSG00000069020",384.933875612878,1.06915020249582,6.11809513918218e-11,1.93104596675387e-09,"MAST4","protein_coding",17.3407971224984
"ENSG00000123104",1728.99789168143,1.06662493250092,4.30973889739674e-19,2.84721940598056e-17,"ITPR2","protein_coding",77.8152774467153
"ENSG00000135111",151.486343402673,1.06208970929207,1.70154400160259e-05,0.00021179096123685,"TBX3","protein_coding",6.8306130779021
"ENSG00000013441",1143.69171165805,1.06079813305416,3.47556634074488e-18,2.18131890570288e-16,"CLK1","protein_coding",51.5997760016957
"ENSG00000156304",526.317719579562,1.05996698766071,1.9741219935007e-12,7.37156125628017e-11,"SCAF4","protein_coding",23.7337949495758
"ENSG00000261801",2268.32411101808,1.05844922926153,3.2840191176248e-30,3.91157839134317e-28,"LOXL1-AS1","lncRNA",102.176586091841
"ENSG00000176597",1398.06571743462,1.05188793768216,6.18217102862995e-25,5.89945420147272e-23,"B3GNT5","protein_coding",63.0107648773935
"ENSG00000186594",289.271176734725,1.04683742578089,3.71483145440982e-08,7.98664290817648e-07,"MIR22HG","lncRNA",13.0195172653815
"ENSG00000134954",3706.99376129727,1.0451168867291,5.30185917053537e-32,6.7590420269372e-30,"ETS1","protein_coding",167.036500129731
"ENSG00000159208",172.36412592931,1.04402519119982,9.97370395117212e-06,0.000131435599747816,"CIART","protein_coding",7.76205121568755
"ENSG00000150961",814.641439164126,1.04019425756141,2.61345980045514e-16,1.37569151689764e-14,"SEC24D","protein_coding",36.6727041698243
"ENSG00000162409",749.52833932751,1.03981459526798,8.13059118697253e-17,4.46717127909151e-15,"PRKAA2","protein_coding",33.7986268719582
"ENSG00000168214",558.196209307988,1.03840926129198,1.91885516975819e-12,7.18162354589772e-11,"RBPJ","protein_coding",25.1176889665072
"ENSG00000163689",359.379503574609,1.03821926811716,6.77629015213948e-10,1.87734300004435e-08,"C3orf67","protein_coding",16.1891175681391
"ENSG00000147003",276.427673666151,1.03687450525536,5.83330104447116e-08,1.20796708684874e-06,"CLTRN","protein_coding",12.4415515629847
"ENSG00000070495",366.989768943291,1.0350523752371,1.40852717388882e-09,3.71314158699803e-08,"JMJD6","protein_coding",16.5487701885594
"ENSG00000174938",209.740024931379,1.03289146094125,2.55036300269826e-06,3.84984491008605e-05,"SEZ6L2","protein_coding",9.44992088006218
"ENSG00000176018",790.394470604445,1.03288334127446,3.45638797238115e-15,1.59777164117041e-13,"LYSMD3","protein_coding",35.5707966788836
"ENSG00000169239",288.548955858267,1.0298791599665,3.78131472245671e-08,8.11888074224324e-07,"CA5B","protein_coding",13.0025964701219
"ENSG00000147459",2288.20300914021,1.02983807336609,1.82159913550394e-29,2.03594895158584e-27,"DOCK5","protein_coding",103.238472568369
"ENSG00000196843",149.474095709363,1.02870135240682,3.7595135857822e-05,0.000432330815312149,"ARID5A","protein_coding",6.75022250667177
"ENSG00000074800",24765.8461322992,1.02837565638404,2.68597871288712e-46,4.81646160844968e-44,"ENO1","protein_coding",1117.73050768138
"ENSG00000177150",667.910638969507,1.02822709317299,1.49594091693011e-14,6.56203330173806e-13,"FAM210A","protein_coding",30.160182866484
"ENSG00000166484",223.346522642457,1.02664346771265,1.70616546699224e-06,2.68478380813687e-05,"MAPK7","protein_coding",10.0999448716809
"ENSG00000176903",507.830653821866,1.02607253084694,2.20237754520628e-12,8.16781745060822e-11,"PNMA1","protein_coding",22.9033279701829
"ENSG00000039068",138.035790594401,1.02596187042602,6.71960599114568e-05,0.000719491670364273,"CDH1","protein_coding",6.22021676094482
"ENSG00000198265",1963.48445071989,1.02130371746268,7.22849671478673e-20,5.10626014683506e-18,"HELZ","protein_coding",88.34038981377
"ENSG00000204463",1909.35702184486,1.01888744865484,1.56914998477136e-24,1.46316511151423e-22,"BAG6","protein_coding",86.2092357208212
"ENSG00000196754",438.351469819183,1.01613393769218,7.19256941563619e-10,1.98257344128972e-08,"S100A2","protein_coding",19.7568223396306
"ENSG00000140379",383.692572089346,1.01405467269612,6.72990504507269e-10,1.8676631041751e-08,"BCL2A1","protein_coding",17.3164221760907
"ENSG00000134909",443.183410737301,1.01313862215642,6.36021559970535e-10,1.7802058002743e-08,"ARHGAP32","protein_coding",19.9419674732835
"ENSG00000134769",479.0646309021,1.01208132413113,1.0423152383177e-11,3.61114650931385e-10,"DTNA","protein_coding",21.6235259055007
"ENSG00000080819",354.908156528028,1.01192748174472,2.94068087562985e-09,7.43969465558572e-08,"CPOX","protein_coding",16.0115916563944
"ENSG00000104331",1479.08999821377,1.00782080118803,2.98081830327524e-22,2.48168332004313e-20,"IMPAD1","protein_coding",66.6587109200017
"ENSG00000171346",218.511711178875,1.00717133987229,2.93231084227328e-06,4.36777646240315e-05,"KRT15","protein_coding",9.86284173692061
"ENSG00000105497",414.851060891983,0.999439651316688,2.37962163256129e-10,7.13799003678956e-09,"ZNF175","protein_coding",18.7220482863072
"ENSG00000158715",443.986691521854,0.997806561111129,7.45434484366568e-11,2.33923075305647e-09,"SLC45A3","protein_coding",20.0357283005209
"ENSG00000145685",825.752680231757,0.996902839362447,6.16306985443316e-16,3.10398067545186e-14,"LHFPL2","protein_coding",37.2523840621377
"ENSG00000073711",682.069833224823,0.995918041971457,1.41617155337859e-11,4.83453711465102e-10,"PPP2R3A","protein_coding",30.6943841758316
"ENSG00000134851",1511.6433669337,0.99452760337718,7.40019207879209e-22,5.94858789860736e-20,"TMEM165","protein_coding",68.177023259125
"ENSG00000151914",5871.03168818399,0.994158650343481,1.16952535302239e-23,1.0485887203637e-21,"DST","protein_coding",264.44384004069
"ENSG00000064655",347.553196420754,0.993023009273686,7.77053923596548e-09,1.8376762210505e-07,"EYA2","protein_coding",15.6873424156928
"ENSG00000185624",3443.21881987793,0.991693963882277,7.71251516851452e-31,9.39200168058358e-29,"P4HB","protein_coding",155.300600154455
"ENSG00000177119",2675.54781145128,0.990884077999982,8.29937925412382e-30,9.47347983644647e-28,"ANO6","protein_coding",120.674773035216
"ENSG00000156273",925.294096963824,0.990743310483715,2.74877624201556e-17,1.56287563474599e-15,"BACH1","protein_coding",41.7516545537893
"ENSG00000281903",263.436117069649,0.989628795376426,2.58934389838703e-07,4.73156928710857e-06,"LINC02246","lncRNA",11.886447837842
"ENSG00000105856",841.837128359752,0.989396235769818,2.80804199810014e-16,1.46864196554481e-14,"HBP1","protein_coding",37.9631285779247
"ENSG00000186187",365.987443497708,0.988634564430783,6.66019469415439e-09,1.58658477400308e-07,"ZNRF1","protein_coding",16.4956810182109
"ENSG00000119801",955.565685255028,0.985381472325999,1.7952515332029e-17,1.04252364835605e-15,"YPEL5","protein_coding",43.1126577061406
"ENSG00000005483",1267.32923316174,0.985333815689091,6.27382282200293e-16,3.15003817875212e-14,"KMT2E","protein_coding",57.0519120243533
"ENSG00000109787",1075.64134399342,0.982779178391455,4.57238157359147e-15,2.10174993008072e-13,"KLF3","protein_coding",48.4842489415896
"ENSG00000134970",2046.71034033397,0.982677633085462,1.07354348458852e-19,7.48636007757073e-18,"TMED7","protein_coding",92.17223906731
"ENSG00000144935",190.873774406276,0.980444427200365,3.33204861433508e-05,0.000388096854309206,"TRPC1","protein_coding",8.60858058890701
"ENSG00000136699",1140.28516118046,0.978753983542272,1.2477808411583e-19,8.62766430763606e-18,"SMPD4","protein_coding",51.4612890156937
"ENSG00000241529",192.519573862258,0.978010573556648,2.36531569917682e-05,0.000286329536937444,"RN7SL767P","misc_RNA",8.66312791062124
"ENSG00000108588",5230.7104600898,0.974363280288234,7.45568410219698e-29,8.00406928813489e-27,"CCDC47","protein_coding",235.898230518449
"ENSG00000167695",242.861661486083,0.974196571669584,1.26535862817505e-06,2.05863630055438e-05,"TLCD3A","protein_coding",10.9810988927126
"ENSG00000198513",157.078623481173,0.967771450487976,7.73481265247635e-05,0.000810640159685993,"ATL1","protein_coding",7.07994165601622
"ENSG00000142173",3111.68521041429,0.96557669907999,5.80292216224328e-25,5.57012257902858e-23,"COL6A2","protein_coding",140.707612523988
"ENSG00000163872",1236.92907013218,0.965369838088167,5.79737871418147e-18,3.51678906535365e-16,"YEATS2","protein_coding",55.7675489400114
"ENSG00000074410",3027.70407277262,0.964373902820908,1.58640994124568e-29,1.79771093203104e-27,"CA12","protein_coding",136.778757944968
"ENSG00000183337",355.372720421287,0.960951224280116,1.41612369238296e-08,3.22291581761579e-07,"BCOR","protein_coding",16.0614276343168
"ENSG00000143622",372.383748391472,0.960752016541342,3.24866564269281e-08,7.03073288560494e-07,"RIT1","protein_coding",16.7718986980345
"ENSG00000123094",3933.83503780847,0.959801800428984,6.16236435066457e-20,4.37206354235411e-18,"RASSF8","protein_coding",177.286458211967
"ENSG00000134574",285.877342813088,0.95921487006948,1.8522196826339e-07,3.46611476848853e-06,"DDB2","protein_coding",12.9049524781436
"ENSG00000147394",910.860976584174,0.959166165854606,5.84172442963347e-16,2.95124641618449e-14,"ZNF185","protein_coding",41.1339088299553
"ENSG00000135318",1961.81387283681,0.958454834450378,1.95303636309365e-21,1.51040982810247e-19,"NT5E","protein_coding",88.4906731715279
"ENSG00000245532",1444.07385382964,0.956938409964635,1.68043267938637e-19,1.15215548160616e-17,"NEAT1","lncRNA",65.1351396397482
"ENSG00000204186",400.17022286547,0.95659850722058,6.53765347419702e-09,1.56424383272649e-07,"ZDBF2","protein_coding",18.0551954275276
"ENSG00000117525",176.458383391729,0.956446932110135,6.92701718082256e-05,0.00073830872865227,"F3","protein_coding",7.94065969062554
"ENSG00000137193",680.826167694458,0.955577483125536,1.60434872389874e-11,5.45411718262077e-10,"PIM1","protein_coding",30.675080143415
"ENSG00000119865",273.806763093766,0.949883434134197,9.76066520613822e-07,1.62691046816919e-05,"CNRIP1","protein_coding",12.3566764365993
"ENSG00000156642",1319.6449522519,0.949256181459034,4.94734422113975e-17,2.76475215755337e-15,"NPTN","protein_coding",59.4883300398268
"ENSG00000031003",516.397081105821,0.948080246897708,2.97101458185615e-10,8.76691065944459e-09,"FAM13B","protein_coding",23.286776178767
"ENSG00000079308",299.4287512965,0.947136289109972,1.83549578237493e-07,3.4427149628499e-06,"TNS1","protein_coding",13.5120013555157
"ENSG00000174437",2964.27592697439,0.945957263586535,8.53096823258024e-29,9.0985842888395e-27,"ATP2A2","protein_coding",133.903423311437
"ENSG00000109458",307.54716446837,0.942821884381306,1.02470133033916e-06,1.69929637281244e-05,"GAB1","protein_coding",13.846865614079
"ENSG00000134755",251.582197314684,0.942723962696325,5.29648126540291e-06,7.48942645483922e-05,"DSC2","protein_coding",11.3367856549988
"ENSG00000150630",373.781500808467,0.940744045358502,8.1183077427315e-08,1.63548821908509e-06,"VEGFC","protein_coding",16.8360611743582
"ENSG00000197324",1748.43060800167,0.939324654594481,4.96035711757868e-21,3.67923215657495e-19,"LRP10","protein_coding",78.9944122383005
"ENSG00000138356",1001.84755226122,0.939071520111123,2.72829014267282e-16,1.43151892437733e-14,"AOX1","protein_coding",45.2381007790203
"ENSG00000070882",1031.95842848576,0.937893740760318,9.98192559701532e-16,4.83338462587822e-14,"OSBPL3","protein_coding",46.5528883935486
"ENSG00000116667",295.558072321929,0.937221430933953,8.77433844085734e-07,1.47152779730637e-05,"C1orf21","protein_coding",13.3262773478091
"ENSG00000101457",1131.56838908572,0.936847230654939,9.58330717741213e-18,5.70731410660625e-16,"DNTTIP1","protein_coding",51.1153302217641
"ENSG00000101210",692.769523938022,0.935615928369932,1.78693067621431e-11,6.03460765558416e-10,"EEF1A2","protein_coding",31.3526335306271
"ENSG00000091542",1251.95340825772,0.934627023549832,2.15843429222846e-18,1.38122865806212e-16,"ALKBH5","protein_coding",56.6007633151678
"ENSG00000157557",605.372821998612,0.934195197474034,2.44009854496325e-11,8.04394506196167e-10,"ETS2","protein_coding",27.3586650490841
"ENSG00000175931",549.830338334248,0.934192286998774,2.57603315333607e-11,8.44090542091125e-10,"UBE2O","protein_coding",24.8431725713906
"ENSG00000160584",520.323984032798,0.933705152519342,8.76622238680884e-11,2.7299087196173e-09,"SIK3","protein_coding",23.4882328380909
"ENSG00000047849",3255.96166800595,0.933689964814801,1.13175830897181e-28,1.19922286271442e-26,"MAP4","protein_coding",146.992897213308
"ENSG00000055609",1403.45087766041,0.932080990902703,5.79286286382533e-18,3.51678906535365e-16,"KMT2C","protein_coding",63.3200698014625
"ENSG00000136155",176.870694373185,0.931818417869114,7.45436562414014e-05,0.000786298243404775,"SCEL","protein_coding",7.9840096058895
"ENSG00000164880",775.105882688853,0.931664710516947,3.79148558070916e-12,1.36609445166855e-10,"INTS1","protein_coding",35.0871250555124
"ENSG00000197122",1025.36251876392,0.928742564312541,1.21753100332862e-16,6.55698709977442e-15,"SRC","protein_coding",46.3414556449462
"ENSG00000129422",1150.06516095245,0.927609274056289,2.3895093243009e-17,1.36814081241902e-15,"MTUS1","protein_coding",51.9662941485454
"ENSG00000141580",1042.05208775963,0.926027915751536,9.76140401933215e-17,5.34518761031752e-15,"WDR45B","protein_coding",47.0602727769924
"ENSG00000157483",1954.61455836422,0.92407999759241,3.80357074260773e-22,3.1505922526839e-20,"MYO1E","protein_coding",88.3225064069174
"ENSG00000121774",1072.23506275779,0.923329221929543,6.55870485826764e-15,2.95649021760252e-13,"KHDRBS1","protein_coding",48.3736086021121
"ENSG00000196878",5001.65071806464,0.916467509585394,3.57615469545608e-31,4.42088578185245e-29,"LAMB3","protein_coding",226.125707389707
"ENSG00000163659",1294.64962510245,0.916040784370215,6.58810482291091e-16,3.2577180151594e-14,"TIPARP","protein_coding",58.49047537556
"ENSG00000082153",3343.97562675482,0.915518314899684,2.06858292859576e-28,2.17775072444037e-26,"BZW1","protein_coding",151.111325770077
"ENSG00000179820",4755.0681694409,0.914550020352318,1.39056815712215e-21,1.09619764192846e-19,"MYADM","protein_coding",214.888051710352
"ENSG00000179335",508.622567549774,0.912842223558852,5.57471209796562e-10,1.57930819469797e-08,"CLK3","protein_coding",22.9571294812749
"ENSG00000072274",12616.6185118789,0.911463985362399,1.23967724386263e-36,1.77447835660968e-34,"TFRC","protein_coding",570.224951818133
"ENSG00000099942",1761.67266835605,0.911232888580577,4.19135259695147e-19,2.78026388931114e-17,"CRKL","protein_coding",79.589052853306
"ENSG00000165169",422.84333521806,0.908960175180758,8.42329862505724e-09,1.98056753549977e-07,"DYNLT3","protein_coding",19.0866978084131
"ENSG00000124145",4157.20408386928,0.908597098874812,6.21089322018513e-24,5.63051975372117e-22,"SDC4","protein_coding",188.114669348275
"ENSG00000117152",396.251259911859,0.906701810775956,3.30381757803885e-08,7.13117661884099e-07,"RGS4","protein_coding",17.9064588887111
"ENSG00000138336",1027.99478655362,0.905983883245189,1.46585216897059e-15,6.95342316664595e-14,"TET1","protein_coding",46.4487658171459
"ENSG00000085978",1219.07469392796,0.903783747637718,1.53866646766432e-13,6.2613365135527e-12,"ATG16L1","protein_coding",55.0263031985244
"ENSG00000182534",596.129908342613,0.900615792398252,5.00969780690562e-11,1.60290683947227e-09,"MXRA7","protein_coding",26.921345733223
"ENSG00000089876",187.8612379877,0.898393323967727,8.47694507274376e-05,0.000879382006974143,"DHX32","protein_coding",8.4864886605372
"ENSG00000206538",226.404347115633,0.896470173094849,1.64074291515359e-05,0.000204691459399666,"VGLL3","protein_coding",10.2226404099578
"ENSG00000089094",421.928412303678,0.89616704646205,1.19291850797326e-08,2.74169636804332e-07,"KDM2B","protein_coding",19.092084127066
"ENSG00000164603",366.629885472169,0.894596845918617,8.15654924953839e-08,1.64116609930909e-06,"BMT2","protein_coding",16.5707884807638
"ENSG00000171314",1352.59557230736,0.893866915791198,1.10358501334961e-15,5.31218296396431e-14,"PGAM1","protein_coding",61.0627715883575
"ENSG00000151414",303.446244566391,0.893370148266637,6.5502367579441e-07,1.12988122004368e-05,"NEK7","protein_coding",13.7228037537285
"ENSG00000167004",2904.17257056746,0.891043071982267,5.45495765922937e-26,5.46098153885306e-24,"PDIA3","protein_coding",131.315274276017
"ENSG00000010818",926.720368507058,0.890578967800071,6.51393400053637e-14,2.73954574795754e-12,"HIVEP2","protein_coding",41.8595715850897
"ENSG00000172175",1456.87263494819,0.889868227236126,1.93868816015336e-14,8.39138286402718e-13,"MALT1","protein_coding",65.8000577473385
"ENSG00000139318",3186.151634721,0.887511477458283,1.34308779632065e-24,1.25956934829657e-22,"DUSP6","protein_coding",143.971803218151
"ENSG00000165195",1335.23153397457,0.884746690078203,6.29382145235166e-18,3.80379920220275e-16,"PIGA","protein_coding",60.3732411098598
"ENSG00000114209",898.890174148579,0.884476082567847,1.78813309638155e-13,7.20463107821088e-12,"PDCD10","protein_coding",40.5981002488291
"ENSG00000120708",6391.06725236064,0.881625761275023,2.50655506985339e-22,2.10834874380761e-20,"TGFBI","protein_coding",289.439283097558
"ENSG00000102172",3353.56137328473,0.881420740368629,1.62750630637356e-24,1.50895726746612e-22,"SMS","protein_coding",151.69491210217
"ENSG00000155304",890.758239241734,0.881033808824546,7.17196631739086e-13,2.76019213130151e-11,"HSPA13","protein_coding",40.2740887756762
"ENSG00000164124",289.244240746796,0.879187906503545,1.77139774807335e-06,2.76874218899052e-05,"TMEM144","protein_coding",13.0849314217768
"ENSG00000203667",535.134836248357,0.878789583978562,7.7527515027025e-10,2.13337941013658e-08,"COX20","protein_coding",24.1826959918669
"ENSG00000135365",662.798920901723,0.878136858868694,2.73984935708788e-09,7.00166730418353e-08,"PHF21A","protein_coding",29.8809970107752
"ENSG00000037637",359.69137580605,0.876274434246322,1.59284760728815e-07,3.02241525893015e-06,"FBXO42","protein_coding",16.252506678349
"ENSG00000169439",815.698439933267,0.87430207327419,1.90808665429022e-12,7.15773747694434e-11,"SDC2","protein_coding",36.85551907955
"ENSG00000188994",731.204531952686,0.874030656948626,4.97301208421417e-10,1.41869949633229e-08,"ZNF292","protein_coding",33.0122694432613
"ENSG00000198925",755.311138740545,0.872399531935787,2.40122230624072e-12,8.88506702794467e-11,"ATG9A","protein_coding",34.1593160217654
"ENSG00000102606",357.789915966921,0.869558384267647,6.2348368293861e-07,1.07775495107969e-05,"ARHGEF7","protein_coding",16.1541600033402
"ENSG00000085788",965.215149430078,0.869202262282474,3.19287683970986e-13,1.261534243835e-11,"DDHD2","protein_coding",43.5868720165893
"ENSG00000152558",5784.16813881496,0.869114503854119,8.53138264746086e-25,8.09390128146897e-23,"TMEM123","protein_coding",261.262284657125
"ENSG00000196083",470.389508685773,0.867732677487866,2.66855770913004e-08,5.84503687215893e-07,"IL1RAP","protein_coding",21.2379618071404
"ENSG00000152484",1500.3985675489,0.867623900890372,1.08602658039198e-16,5.90726057961209e-15,"USP12","protein_coding",67.7823631140237
"ENSG00000125249",1499.43443550226,0.864772737809854,9.0451782417953e-18,5.40656478203721e-16,"RAP2A","protein_coding",67.830116609169
"ENSG00000096433",1311.30035872399,0.864336226472922,1.01772331274107e-16,5.55425050746113e-15,"ITPR3","protein_coding",59.2917519427294
"ENSG00000112378",2573.47871116568,0.862681638053237,4.31377761105006e-22,3.55516278066237e-20,"PERP","protein_coding",116.499288987218
"ENSG00000151135",1262.26652824285,0.860823012922159,6.4168051218076e-16,3.19866146563257e-14,"TMEM263","protein_coding",57.0586080754387
"ENSG00000116641",2512.84360237806,0.85920945282858,2.6749828335073e-21,2.03973691014823e-19,"DOCK7","protein_coding",113.580282069961
"ENSG00000003436",1441.17064704239,0.857315471857402,8.52277282876964e-16,4.16391038981625e-14,"TFPI","protein_coding",65.1002805152922
"ENSG00000149925",526.702894232696,0.856240089677729,2.21059631918739e-06,3.38709020999999e-05,"ALDOA","protein_coding",23.9447828959479
"ENSG00000172765",417.651843693236,0.855684901147341,5.2938034123239e-08,1.11033784167483e-06,"TMCC1","protein_coding",18.8926086415854
"ENSG00000154928",467.223990291849,0.855267375486495,3.53496668170455e-07,6.34582907723375e-06,"EPHB1","protein_coding",21.0651368384211
"ENSG00000169992",253.20824615158,0.854226961498594,1.8075629062752e-05,0.000223453117459082,"NLGN2","protein_coding",11.4802135196546
"ENSG00000214517",1708.90691097106,0.854089652854686,2.53152868961803e-18,1.60114283554988e-16,"PPME1","protein_coding",77.3627536300177
